pdb_id,resolution,year,binding_str,pK,has_protein,has_ligand,has_both
4h81,2.05,2013,Kd=7.5uM,5.12,True,True,True
4c1t,2.39,2013,Kd=70.8nM,7.15,True,True,True
4i7m,1.48,2013,Kd=72uM,4.14,True,True,True
4cgi,2.07,2013,Kd=752uM,3.12,True,True,True
4ayp,0.85,2013,Kd=755nM,6.12,True,True,True
4kzq,2.25,2013,Kd=788nM,6.1,True,True,True
4ih5,1.9,2013,Kd=78uM,4.11,True,True,True
4azg,2.4,2013,Kd=79.05nM,7.1,True,True,True
4loo,1.95,2013,Kd=7nM,8.15,True,True,True
4ly9,2.35,2013,Kd=7nM,8.15,True,True,True
4h7q,2.1,2013,Kd=8.8uM,5.06,True,True,True
4c1u,2.0,2013,Kd=81nM,7.09,True,True,True
4ghi,1.5,2013,Kd=81nM,7.09,True,True,True
4kp5,1.45,2013,Kd=833nM,6.08,True,True,True
4jym,1.35,2013,Kd=9.05uM,5.04,True,True,True
4lk7,1.76,2013,Kd=9.1uM,5.04,True,True,True
4io5,1.72,2013,Kd=9.27uM,5.03,True,True,True
4np9,1.92,2013,Kd=9.4uM,5.03,True,True,True
4i7k,1.72,2013,Kd=905uM,3.04,True,True,True
4l51,1.9,2013,Kd=995uM,3.0,True,True,True
4gbd,1.98,2013,Ki=0.0048nM,11.32,True,True,True
4gih,2.0,2013,Ki=0.0048uM,8.32,True,True,True
4kb9,1.29,2013,Ki=0.01nM,11.0,True,True,True
4fp1,1.68,2013,Ki=0.027mM,7.57,True,True,True
4gfm,2.3,2013,Ki=0.06uM,7.22,True,True,True
4bny,1.8,2013,Ki=0.08uM,7.1,True,True,True
4bcm,2.45,2013,Ki=0.123uM,6.91,True,True,True
4bco,2.05,2013,Ki=0.131uM,6.88,True,True,True
4ew3,1.7,2013,Ki=0.18uM,6.74,True,True,True
4ivc,2.35,2013,Ki=0.1nM,10.0,True,True,True
4isu,2.3,2013,Ki=0.21mM,6.68,True,True,True
4ew2,1.6,2013,Ki=0.21uM,6.68,True,True,True
4gfo,2.3,2013,Ki=0.24uM,6.62,True,True,True
4gql,1.15,2013,Ki=0.26nM,9.59,True,True,True
4gr0,1.5,2013,Ki=0.28nM,9.55,True,True,True
4hw3,2.4,2013,Ki=0.32uM,6.49,True,True,True
4da5,2.4,2013,Ki=0.36uM,6.44,True,True,True
4ivd,1.93,2013,Ki=0.3nM,9.52,True,True,True
4ca5,1.85,2013,Ki=0.41nM,9.39,True,True,True
4bt4,1.6,2013,Ki=0.46mM,6.34,True,True,True
4mss,1.8,2013,Ki=0.4uM,6.4,True,True,True
4jia,1.85,2013,Ki=0.6nM,9.22,True,True,True
4m0e,2.0,2013,Ki=0.6uM,6.22,True,True,True
4mdn,1.91,2013,Ki=0.6uM,6.22,True,True,True
4bt3,1.1,2013,Ki=0.76mM,6.12,True,True,True
4az6,1.36,2013,Ki=0.8nM,9.1,True,True,True
4hws,1.7,2013,Ki=0.8nM,9.1,True,True,True
4jh0,2.35,2013,Ki=0.94nM,9.03,True,True,True
4baq,1.89,2013,Ki=0.98nM,9.01,True,True,True
4i72,2.05,2013,Ki=0.9nM,9.05,True,True,True
4bps,1.08,2013,Ki=1.02mM,5.99,True,True,True
4bam,1.88,2013,Ki=1.14nM,8.94,True,True,True
4k18,2.05,2013,Ki=1.1nM,8.96,True,True,True
4heg,1.46,2013,Ki=1.20nM,8.92,True,True,True
4bak,1.94,2013,Ki=1.22nM,8.91,True,True,True
4kyh,2.5,2013,Ki=1.2uM,5.92,True,True,True
4gj3,2.5,2013,Ki=1.4nM,8.85,True,True,True
4i5c,2.1,2013,Ki=1.5nM,8.82,True,True,True
4ks1,2.2,2013,Ki=1.5nM,8.82,True,True,True
4bt5,1.1,2013,Ki=1.72mM,5.76,True,True,True
4m0f,2.3,2013,Ki=1.7nM,8.77,True,True,True
4j45,1.48,2013,Ki=1.7uM,5.77,True,True,True
4j44,1.3,2013,Ki=1.87uM,5.73,True,True,True
4gii,2.31,2013,Ki=1.8nM,8.74,True,True,True
4ish,1.82,2013,Ki=1.9nM,8.72,True,True,True
4ivb,1.9,2013,Ki=1.9nM,8.72,True,True,True
3zcl,1.4,2013,Ki=10.1nM,8.0,True,True,True
4mo8,1.85,2013,Ki=10.1nM,8.0,True,True,True
4in9,1.55,2013,Ki=10.7uM,4.97,True,True,True
4f9w,2.0,2013,Ki=114nM,6.94,True,True,True
4k3n,2.0,2013,Ki=11nM,7.96,True,True,True
4jsa,1.5,2013,Ki=11uM,4.96,True,True,True
4j47,1.35,2013,Ki=12.02uM,4.92,True,True,True
4bcn,2.1,2013,Ki=12nM,7.92,True,True,True
4mjp,1.85,2013,Ki=131uM,3.88,True,True,True
3wjw,1.59,2013,Ki=134uM,3.87,True,True,True
4gr8,1.3,2013,Ki=14.7nM,7.83,True,True,True
4iic,1.9,2013,Ki=14uM,4.85,True,True,True
4gr3,1.49,2013,Ki=15.5nM,7.81,True,True,True
4k0y,1.95,2013,Ki=15nM,7.82,True,True,True
4n6z,2.2,2013,Ki=16nM,7.8,True,True,True
4hwp,1.81,2013,Ki=17.2nM,7.76,True,True,True
4ca6,1.91,2013,Ki=180nM,6.74,True,True,True
4i71,1.28,2013,Ki=18nM,7.74,True,True,True
4kyk,2.0,2013,Ki=18uM,4.74,True,True,True
4i74,1.68,2013,Ki=190nM,6.72,True,True,True
4bah,1.94,2013,Ki=2.01nM,8.7,True,True,True
4j28,1.73,2013,Ki=2.0uM,5.7,True,True,True
4j48,2.1,2013,Ki=2.41uM,5.62,True,True,True
4ban,1.87,2013,Ki=2.43nM,8.61,True,True,True
4iid,2.3,2013,Ki=2.4uM,5.62,True,True,True
4gj2,2.4,2013,Ki=2.5nM,8.6,True,True,True
3vtr,2.5,2013,Ki=2.714uM,5.57,True,True,True
4hwo,1.91,2013,Ki=2.9nM,8.54,True,True,True
4ca8,1.99,2013,Ki=210nM,6.68,True,True,True
4hzm,1.45,2013,Ki=23.2uM,4.63,True,True,True
4k77,2.4,2013,Ki=235nM,6.63,True,True,True
4hy1,1.9,2013,Ki=2nM,8.7,True,True,True
4bs0,1.09,2013,Ki=2uM,5.7,True,True,True
4hdf,1.29,2013,Ki=3.2nM,8.49,True,True,True
4m2r,1.99,2013,Ki=3.2nM,8.49,True,True,True
4hdp,1.22,2013,Ki=30.9nM,7.51,True,True,True
4kzu,2.1,2013,Ki=313nM,6.5,True,True,True
4h42,2.01,2013,Ki=341uM,3.47,True,True,True
4k5p,1.85,2013,Ki=345uM,3.46,True,True,True
3znr,2.4,2013,Ki=36nM,7.44,True,True,True
4m2v,1.72,2013,Ki=36nM,7.44,True,True,True
3zns,2.45,2013,Ki=39nM,7.41,True,True,True
4bao,1.87,2013,Ki=4.29nM,8.37,True,True,True
3zpu,1.8,2013,Ki=4.2nM,8.38,True,True,True
4iie,2.0,2013,Ki=4.6mM,5.34,True,True,True
4ca7,1.82,2013,Ki=44nM,7.36,True,True,True
3zdh,2.2,2013,Ki=45nM,7.35,True,True,True
4bck,2.05,2013,Ki=4nM,8.4,True,True,True
4ij1,1.79,2013,Ki=4uM,5.4,True,True,True
3zps,1.55,2013,Ki=5.0nM,8.3,True,True,True
4j46,1.42,2013,Ki=5.24uM,5.28,True,True,True
4jfs,2.0,2013,Ki=5.4uM,5.27,True,True,True
4jsz,1.9,2013,Ki=5000uM,2.3,True,True,True
4eor,2.2,2013,Ki=500nM,6.3,True,True,True
4jss,1.5,2013,Ki=500uM,3.3,True,True,True
4iwz,1.6,2013,Ki=51nM,7.29,True,True,True
4m2w,1.66,2013,Ki=52nM,7.28,True,True,True
4bcp,2.26,2013,Ki=568nM,6.25,True,True,True
4lxd,1.9,2013,Ki=59nM,7.23,True,True,True
4lko,2.43,2013,Ki=6.0nM,8.22,True,True,True
3w37,1.7,2013,Ki=6.68uM,5.18,True,True,True
4iif,2.45,2013,Ki=6.6uM,5.18,True,True,True
4gkm,1.67,2013,Ki=6.8uM,5.17,True,True,True
4elg,2.1,2013,Ki=6.9nM,8.16,True,True,True
4bqs,2.15,2013,Ki=62uM,4.21,True,True,True
4n9a,1.9,2013,Ki=64uM,4.19,True,True,True
4iva,1.5,2013,Ki=68.4nM,7.16,True,True,True
3zbx,2.2,2013,Ki=6nM,8.22,True,True,True
4hym,1.9,2013,Ki=6nM,8.22,True,True,True
4lrr,2.41,2013,Ki=6uM,5.22,True,True,True
4isi,1.94,2013,Ki=7.3nM,8.14,True,True,True
4ks4,2.5,2013,Ki=72nM,7.14,True,True,True
3zc5,2.2,2013,Ki=74nM,7.13,True,True,True
4kx8,2.4,2013,Ki=74nM,7.13,True,True,True
4kxb,2.4,2013,Ki=75uM,4.12,True,True,True
3zdg,2.48,2013,Ki=79nM,7.1,True,True,True
4elh,2.1,2013,Ki=8.2nM,8.09,True,True,True
4hdb,1.49,2013,Ki=8.9nM,8.05,True,True,True
4m2u,2.0,2013,Ki=9.1nM,8.04,True,True,True
4elf,2.3,2013,Ki=9.4nM,8.03,True,True,True
4qyy,1.65,2014,Kd=0.05uM,7.3,True,True,True
4mo4,1.67,2014,Kd=0.06mM,7.22,True,True,True
4w97,1.6,2014,Kd=0.08uM,7.1,True,True,True
4cg8,1.75,2014,Kd=0.11uM,6.96,True,True,True
4w9h,2.1,2014,Kd=0.185uM,6.73,True,True,True
4o0a,1.2,2014,Kd=0.19uM,6.72,True,True,True
4qnb,2.0,2014,Kd=0.26uM,6.59,True,True,True
4w9k,2.1,2014,Kd=0.291uM,6.54,True,True,True
4m13,1.85,2014,Kd=0.2uM,6.7,True,True,True
4m14,1.55,2014,Kd=0.2uM,6.7,True,True,True
4q3t,2.14,2014,Kd=0.33uM,6.48,True,True,True
4m0y,1.7,2014,Kd=0.35uM,6.46,True,True,True
4q3u,2.5,2014,Kd=0.36uM,6.44,True,True,True
4d3h,2.0,2014,Kd=0.37uM,6.43,True,True,True
4nbl,1.76,2014,Kd=0.47uM,6.33,True,True,True
3wha,1.3,2014,Kd=0.48nM,9.32,True,True,True
4qac,2.1,2014,Kd=0.4nM,9.4,True,True,True
4cga,1.74,2014,Kd=0.4uM,6.4,True,True,True
4lj5,2.4,2014,Kd=0.51uM,6.29,True,True,True
4n7u,1.46,2014,Kd=0.51uM,6.29,True,True,True
4r4i,1.4,2014,Kd=0.54uM,6.27,True,True,True
4r4t,1.28,2014,Kd=0.55uM,6.26,True,True,True
4w9j,2.2,2014,Kd=0.588uM,6.23,True,True,True
4np3,1.61,2014,Kd=0.5mM,6.3,True,True,True
4oag,2.0,2014,Kd=0.5uM,6.3,True,True,True
4pow,1.55,2014,Kd=0.5uM,6.3,True,True,True
4cg9,1.83,2014,Kd=0.62uM,6.21,True,True,True
4q6e,1.12,2014,Kd=0.667uM,6.18,True,True,True
3w9r,1.9,2014,Kd=0.66uM,6.18,True,True,True
4pfu,2.05,2014,Kd=0.67uM,6.17,True,True,True
4m7j,1.95,2014,Kd=0.781uM,6.11,True,True,True
4kxn,1.9,2014,Kd=0.8uM,6.1,True,True,True
4m12,2.15,2014,Kd=0.9uM,6.05,True,True,True
4p3h,1.45,2014,Kd=1.0uM,6.0,True,True,True
4w9i,2.4,2014,Kd=1.10uM,5.96,True,True,True
4mrg,1.69,2014,Kd=1.1mM,5.96,True,True,True
4csd,1.35,2014,Kd=1.23uM,5.91,True,True,True
4rdn,2.1,2014,Kd=1.2uM,5.92,True,True,True
4u0f,2.22,2014,Kd=1.2uM,5.92,True,True,True
4cfl,1.32,2014,Kd=1.33uM,5.88,True,True,True
4wk1,1.98,2014,Kd=1.3uM,5.89,True,True,True
4qdk,1.7,2014,Kd=1.4uM,5.85,True,True,True
4rww,1.6,2014,Kd=1.4uM,5.85,True,True,True
4lj8,2.1,2014,Kd=1.5uM,5.82,True,True,True
4r4o,1.33,2014,Kd=1.5uM,5.82,True,True,True
4rqk,1.55,2014,Kd=1.5uM,5.82,True,True,True
4mn3,1.54,2014,Kd=1.77uM,5.75,True,True,True
4q9o,2.2,2014,Kd=1.7uM,5.77,True,True,True
4ndu,1.3,2014,Kd=1.8mM,5.74,True,True,True
4w9d,2.2,2014,Kd=10.2uM,4.99,True,True,True
4ibc,1.75,2014,Kd=1049uM,2.98,True,True,True
4ibg,1.41,2014,Kd=108.0uM,3.97,True,True,True
4nj9,1.95,2014,Kd=108nM,6.97,True,True,True
4qsu,1.9,2014,Kd=10mM,5.0,True,True,True
4qsv,1.9,2014,Kd=10mM,5.0,True,True,True
4o2c,1.8,2014,Kd=10nM,8.0,True,True,True
4poh,2.3,2014,Kd=10nM,8.0,True,True,True
4rpn,2.27,2014,Kd=110nM,6.96,True,True,True
4q4s,1.25,2014,Kd=111.6nM,6.95,True,True,True
4phu,2.33,2014,Kd=12.04nM,7.92,True,True,True
4n9c,1.75,2014,Kd=126uM,3.9,True,True,True
4q0k,1.34,2014,Kd=13.4uM,4.87,True,True,True
4nl1,2.3,2014,Kd=130uM,3.89,True,True,True
4rvr,1.98,2014,Kd=136nM,6.87,True,True,True
4nbk,1.94,2014,Kd=136uM,3.87,True,True,True
4m8e,2.4,2014,Kd=13nM,7.89,True,True,True
4l9i,2.32,2014,Kd=13uM,4.89,True,True,True
4pnu,1.9,2014,Kd=13uM,4.89,True,True,True
4kif,2.5,2014,Kd=14.6uM,4.84,True,True,True
4uof,2.1,2014,Kd=14.6uM,4.84,True,True,True
4ovh,2.25,2014,Kd=14uM,4.85,True,True,True
4k7i,2.25,2014,Kd=1500uM,2.82,True,True,True
4mmm,1.47,2014,Kd=150uM,3.82,True,True,True
4pp3,2.0,2014,Kd=15nM,7.82,True,True,True
4q4q,1.41,2014,Kd=1638.9nM,5.79,True,True,True
4ogj,1.65,2014,Kd=164nM,6.79,True,True,True
4qem,1.2,2014,Kd=16nM,7.8,True,True,True
4lzs,2.2,2014,Kd=16uM,4.8,True,True,True
4pb2,2.3,2014,Kd=16uM,4.8,True,True,True
4lov,1.5,2014,Kd=17.1nM,7.77,True,True,True
4muv,1.25,2014,Kd=1731nM,5.76,True,True,True
4tu4,1.73,2014,Kd=175uM,3.76,True,True,True
4uoh,2.01,2014,Kd=17uM,4.77,True,True,True
4pum,1.93,2014,Kd=188.1nM,6.73,True,True,True
4pp5,2.0,2014,Kd=18nM,7.74,True,True,True
4mmp,1.57,2014,Kd=19.7nM,7.71,True,True,True
4pzv,1.7,2014,Kd=2.0uM,5.7,True,True,True
4ncn,1.87,2014,Kd=2.12uM,5.67,True,True,True
4c52,2.05,2014,Kd=2.1uM,5.68,True,True,True
4pft,1.75,2014,Kd=2.3nM,8.64,True,True,True
4up5,1.65,2014,Kd=2.5mM,5.6,True,True,True
4qf7,1.48,2014,Kd=2.5nM,8.6,True,True,True
4o3f,2.11,2014,Kd=2.78uM,5.56,True,True,True
4qij,2.2,2014,Kd=2.9uM,5.54,True,True,True
4r4c,1.4,2014,Kd=2.9uM,5.54,True,True,True
4mgd,1.9,2014,Kd=20.19uM,4.69,True,True,True
4tpw,1.5,2014,Kd=20.5uM,4.69,True,True,True
4tte,1.8,2014,Kd=202uM,3.69,True,True,True
4lzr,1.85,2014,Kd=20uM,4.7,True,True,True
4ibd,1.84,2014,Kd=214.6uM,3.67,True,True,True
4cig,1.7,2014,Kd=214uM,3.67,True,True,True
4v27,1.9,2014,Kd=217nM,6.66,True,True,True
4w9c,2.2,2014,Kd=22.2uM,4.65,True,True,True
4rpo,1.95,2014,Kd=22.8nM,7.64,True,True,True
4oeu,2.2,2014,Kd=22nM,7.66,True,True,True
4qev,1.8,2014,Kd=22nM,7.66,True,True,True
4tt2,2.5,2014,Kd=22uM,4.66,True,True,True
4lyw,1.95,2014,Kd=237nM,6.63,True,True,True
4mpn,1.75,2014,Kd=239nM,6.62,True,True,True
4psb,1.42,2014,Kd=23uM,4.64,True,True,True
4ocq,1.88,2014,Kd=24.7uM,4.61,True,True,True
4c1y,2.23,2014,Kd=251uM,3.6,True,True,True
4cjq,1.7,2014,Kd=256uM,3.59,True,True,True
4m8h,2.2,2014,Kd=25nM,7.6,True,True,True
4uyf,1.6,2014,Kd=25nM,7.6,True,True,True
4ck3,1.79,2014,Kd=268uM,3.57,True,True,True
4cu7,2.2,2014,Kd=26nM,7.59,True,True,True
4ibb,1.75,2014,Kd=270.7uM,3.57,True,True,True
4lbu,1.17,2014,Kd=276nM,6.56,True,True,True
4nvp,2.5,2014,Kd=27nM,7.57,True,True,True
4pmm,2.0,2014,Kd=27nM,7.57,True,True,True
4og3,2.01,2014,Kd=285nM,6.55,True,True,True
4leq,1.41,2014,Kd=288nM,6.54,True,True,True
4uac,1.6,2014,Kd=288nM,6.54,True,True,True
4myd,1.37,2014,Kd=28uM,4.55,True,True,True
4qer,1.2,2014,Kd=29nM,7.54,True,True,True
4qxo,1.88,2014,Kd=3.12uM,5.51,True,True,True
4w9f,2.1,2014,Kd=3.27uM,5.49,True,True,True
4pf5,2.04,2014,Kd=3.3uM,5.48,True,True,True
4n6g,2.14,2014,Kd=3.4uM,5.47,True,True,True
4pox,2.29,2014,Kd=3.7uM,5.43,True,True,True
4tun,1.93,2014,Kd=3.87uM,5.41,True,True,True
4trc,2.4,2014,Kd=30uM,4.52,True,True,True
4qf8,1.65,2014,Kd=31nM,7.51,True,True,True
4k7n,2.3,2014,Kd=330uM,3.48,True,True,True
4oks,2.25,2014,Kd=33uM,4.48,True,True,True
4q4o,1.35,2014,Kd=34.3nM,7.46,True,True,True
4mq6,1.7,2014,Kd=340nM,6.47,True,True,True
4tz2,1.7,2014,Kd=350uM,3.46,True,True,True
4ibf,2.29,2014,Kd=36.8uM,4.43,True,True,True
4q4r,1.45,2014,Kd=369.2nM,6.43,True,True,True
4qgd,1.8,2014,Kd=37nM,7.43,True,True,True
4cc5,1.88,2014,Kd=38uM,4.42,True,True,True
4p5z,2.0,2014,Kd=39.3nM,7.41,True,True,True
3wgg,2.1,2014,Kd=39.9uM,4.4,True,True,True
4pp0,1.57,2014,Kd=39.9uM,4.4,True,True,True
4je7,2.1,2014,Kd=395nM,6.4,True,True,True
4qpl,1.9,2014,Kd=39nM,7.41,True,True,True
4o6w,1.45,2014,Kd=3nM,8.52,True,True,True
4c5d,2.3,2014,Kd=4.0uM,5.4,True,True,True
4us3,2.1,2014,Kd=4.8uM,5.32,True,True,True
4q4p,1.54,2014,Kd=407.4nM,6.39,True,True,True
4q6d,1.12,2014,Kd=43.5nM,7.36,True,True,True
4cj4,1.8,2014,Kd=432uM,3.36,True,True,True
4mnp,2.5,2014,Kd=45.5nM,7.34,True,True,True
4muf,2.5,2014,Kd=460nM,6.34,True,True,True
4ibj,1.54,2014,Kd=47.0uM,4.33,True,True,True
4cjp,2.0,2014,Kd=481uM,3.32,True,True,True
4d1j,1.8,2014,Kd=485nM,6.31,True,True,True
4c9x,1.2,2014,Kd=48nM,7.32,True,True,True
4u43,2.18,2014,Kd=48uM,4.32,True,True,True
4nyf,1.9,2014,Kd=49nM,7.31,True,True,True
4m3p,1.9,2014,Kd=4uM,5.4,True,True,True
4ozj,1.45,2014,Kd=4uM,5.4,True,True,True
4pin,1.9,2014,Kd=4uM,5.4,True,True,True
4np2,1.75,2014,Kd=5.5mM,5.26,True,True,True
4non,2.5,2014,Kd=5.71uM,5.24,True,True,True
4ibk,1.85,2014,Kd=50.4uM,4.3,True,True,True
4k7o,1.98,2014,Kd=50uM,4.3,True,True,True
4o61,1.9,2014,Kd=50uM,4.3,True,True,True
4ua8,1.54,2014,Kd=550nM,6.26,True,True,True
4wiv,1.56,2014,Kd=550nM,6.26,True,True,True
4nnr,1.98,2014,Kd=55nM,7.26,True,True,True
4mre,1.58,2014,Kd=6.4mM,5.19,True,True,True
4nja,2.2,2014,Kd=600nM,6.22,True,True,True
4je8,2.4,2014,Kd=6100nM,5.21,True,True,True
4mul,1.75,2014,Kd=610nM,6.21,True,True,True
4o9w,1.69,2014,Kd=69.91nM,7.16,True,True,True
4buq,2.2,2014,Kd=7.3nM,8.14,True,True,True
4pop,2.2,2014,Kd=7.44nM,8.13,True,True,True
4v01,2.33,2014,Kd=7.7nM,8.11,True,True,True
4ibe,1.95,2014,Kd=70.6uM,4.15,True,True,True
4ibi,1.47,2014,Kd=73.0uM,4.14,True,True,True
4whs,1.35,2014,Kd=75uM,4.12,True,True,True
4cjr,1.8,2014,Kd=793uM,3.1,True,True,True
4qew,1.7,2014,Kd=86nM,7.07,True,True,True
4cs9,2.01,2014,Kd=8mM,5.1,True,True,True
4poj,2.0,2014,Kd=8nM,8.1,True,True,True
4w9l,2.2,2014,Kd=9.52uM,5.02,True,True,True
4uye,1.65,2014,Kd=9.54nM,8.02,True,True,True
4ql1,1.5,2014,Kd=93nM,7.03,True,True,True
4og4,1.45,2014,Kd=952nM,6.02,True,True,True
4oct,2.28,2014,Kd=9uM,5.05,True,True,True
4rqv,1.5,2014,Kd=9uM,5.05,True,True,True
4l2l,1.65,2014,Ki=0.002mM,8.7,True,True,True
4cwr,2.0,2014,Ki=0.005uM,8.3,True,True,True
4cws,2.3,2014,Ki=0.012uM,7.92,True,True,True
4ngm,1.84,2014,Ki=0.0449nM,10.35,True,True,True
4jyt,2.0,2014,Ki=0.04uM,7.4,True,True,True
4jzi,2.0,2014,Ki=0.04uM,7.4,True,True,True
4m8x,2.05,2014,Ki=0.063nM,10.2,True,True,True
4kz4,1.42,2014,Ki=0.07mM,7.15,True,True,True
4cwq,2.0,2014,Ki=0.088uM,7.06,True,True,True
4m8y,2.22,2014,Ki=0.11nM,9.96,True,True,True
4mhz,1.95,2014,Ki=0.134uM,6.87,True,True,True
4nue,1.3,2014,Ki=0.15uM,6.82,True,True,True
4qy3,1.5,2014,Ki=0.15uM,6.82,True,True,True
4cwp,1.95,2014,Ki=0.170uM,6.77,True,True,True
4cwt,1.9,2014,Ki=0.179uM,6.75,True,True,True
3zj6,2.4,2014,Ki=0.22uM,6.66,True,True,True
4mc6,1.31,2014,Ki=0.26nM,9.59,True,True,True
4cd0,2.23,2014,Ki=0.2nM,9.7,True,True,True
4jz1,1.9,2014,Ki=0.2uM,6.7,True,True,True
3wmc,2.1,2014,Ki=0.31uM,6.51,True,True,True
4mhy,1.38,2014,Ki=0.342uM,6.47,True,True,True
4mc9,1.19,2014,Ki=0.36nM,9.44,True,True,True
4ty7,2.09,2014,Ki=0.3nM,9.52,True,True,True
4lhm,1.52,2014,Ki=0.41mM,6.39,True,True,True
4qge,2.0,2014,Ki=0.5nM,9.3,True,True,True
4o04,1.82,2014,Ki=0.69uM,6.16,True,True,True
4clj,1.66,2014,Ki=0.70nM,9.15,True,True,True
4p6w,1.95,2014,Ki=0.7nM,9.15,True,True,True
4cmo,1.83,2014,Ki=0.85nM,9.07,True,True,True
4kz6,1.68,2014,Ki=0.8mM,6.1,True,True,True
4l19,1.66,2014,Ki=0.8uM,6.1,True,True,True
4r5t,1.98,2014,Ki=0.8uM,6.1,True,True,True
4nuc,1.4,2014,Ki=0.91uM,6.04,True,True,True
4r3w,1.91,2014,Ki=1.0mM,6.0,True,True,True
4kwg,2.1,2014,Ki=1.0uM,6.0,True,True,True
4msc,2.47,2014,Ki=1.1uM,5.96,True,True,True
4p5d,2.11,2014,Ki=1.5uM,5.82,True,True,True
4nwc,2.01,2014,Ki=1.74uM,5.76,True,True,True
4kz3,1.67,2014,Ki=1.7mM,5.77,True,True,True
4m6u,1.8,2014,Ki=1.8mM,5.74,True,True,True
4o2b,2.3,2014,Ki=1.8uM,5.74,True,True,True
4ngp,1.63,2014,Ki=10.97nM,7.96,True,True,True
4owm,1.99,2014,Ki=1090uM,2.96,True,True,True
4o9v,1.9,2014,Ki=10nM,8.0,True,True,True
4r59,1.65,2014,Ki=11nM,7.96,True,True,True
4lm3,1.49,2014,Ki=1200uM,2.92,True,True,True
4qgi,1.9,2014,Ki=125uM,3.9,True,True,True
4llx,1.75,2014,Ki=1300uM,2.89,True,True,True
4kiu,2.4,2014,Ki=140uM,3.85,True,True,True
4mc1,1.39,2014,Ki=14nM,7.85,True,True,True
4pcs,1.77,2014,Ki=14nM,7.85,True,True,True
4r76,2.5,2014,Ki=14nM,7.85,True,True,True
4rak,2.04,2014,Ki=14nM,7.85,True,True,True
4ciw,2.2,2014,Ki=15.0uM,4.82,True,True,True
4ih3,2.49,2014,Ki=15.2uM,4.82,True,True,True
4keq,2.28,2014,Ki=150uM,3.82,True,True,True
4kwf,2.31,2014,Ki=15uM,4.82,True,True,True
4w9p,1.5,2014,Ki=16nM,7.8,True,True,True
4llp,1.75,2014,Ki=16uM,4.8,True,True,True
4rj8,2.5,2014,Ki=17nM,7.77,True,True,True
4w9o,1.27,2014,Ki=17nM,7.77,True,True,True
4r5b,1.5,2014,Ki=185nM,6.73,True,True,True
4jxs,1.9,2014,Ki=18uM,4.74,True,True,True
4cd5,1.1,2014,Ki=194nM,6.71,True,True,True
4c2v,1.49,2014,Ki=1nM,9.0,True,True,True
4bf1,1.35,2014,Ki=2.4nM,8.62,True,True,True
4o3c,1.5,2014,Ki=2.57mM,5.59,True,True,True
4cwn,1.8,2014,Ki=2.6uM,5.59,True,True,True
4pqa,1.78,2014,Ki=2.8uM,5.55,True,True,True
4cpz,2.2,2014,Ki=20.85nM,7.68,True,True,True
4ovg,1.9,2014,Ki=204uM,3.69,True,True,True
4cpt,1.7,2014,Ki=20nM,7.7,True,True,True
4o09,1.96,2014,Ki=20nM,7.7,True,True,True
4q93,2.1,2014,Ki=22.3uM,4.65,True,True,True
4g95,1.35,2014,Ki=24.4nM,7.61,True,True,True
4oc1,1.75,2014,Ki=254nM,6.6,True,True,True
4p58,2.06,2014,Ki=25uM,4.6,True,True,True
4cd4,1.2,2014,Ki=263nM,6.58,True,True,True
4ngn,1.64,2014,Ki=28.1nM,7.55,True,True,True
4r5a,1.64,2014,Ki=2nM,8.7,True,True,True
4kz7,1.43,2014,Ki=3.2mM,5.49,True,True,True
4uma,1.76,2014,Ki=3.9uM,5.41,True,True,True
4mrz,1.58,2014,Ki=300uM,3.52,True,True,True
4ty6,1.85,2014,Ki=30nM,7.52,True,True,True
4cpw,1.7,2014,Ki=31.5nM,7.5,True,True,True
4oc0,1.85,2014,Ki=318nM,6.5,True,True,True
4cwf,2.0,2014,Ki=32.4uM,4.49,True,True,True
4cu8,2.5,2014,Ki=33.9uM,4.47,True,True,True
4kwo,1.32,2014,Ki=353nM,6.45,True,True,True
4cpr,1.8,2014,Ki=35nM,7.46,True,True,True
4umc,2.34,2014,Ki=360uM,3.44,True,True,True
4o05,1.79,2014,Ki=37nM,7.43,True,True,True
4ou3,1.95,2014,Ki=38.7uM,4.41,True,True,True
4llj,1.56,2014,Ki=380uM,3.42,True,True,True
4n8q,2.08,2014,Ki=380uM,3.42,True,True,True
4nh8,1.65,2014,Ki=3nM,8.52,True,True,True
4o97,2.2,2014,Ki=3nM,8.52,True,True,True
4v24,1.8,2014,Ki=4.3nM,8.37,True,True,True
4bf6,1.82,2014,Ki=4.5nM,8.35,True,True,True
4pee,1.95,2014,Ki=4.8nM,8.32,True,True,True
4na9,2.24,2014,Ki=41nM,7.39,True,True,True
4o07,1.86,2014,Ki=42nM,7.38,True,True,True
4lkq,1.62,2014,Ki=450uM,3.35,True,True,True
4owv,1.9,2014,Ki=45uM,4.35,True,True,True
4cpy,1.8,2014,Ki=491.35nM,6.31,True,True,True
4nh7,2.0,2014,Ki=4nM,8.4,True,True,True
4ual,1.71,2014,Ki=4nM,8.4,True,True,True
4oc3,1.79,2014,Ki=5.3nM,8.28,True,True,True
4oc2,1.65,2014,Ki=5.3nM,8.28,True,True,True
4cps,1.55,2014,Ki=5.4nM,8.27,True,True,True
4msa,1.62,2014,Ki=500uM,3.3,True,True,True
4mrw,1.96,2014,Ki=500uM,3.3,True,True,True
