pdb_id,resolution,year,binding_str,pK,has_protein,has_ligand,has_both
5orh,1.75,2018,Kd=41uM,4.39,True,True,True
3cd5,2.39,2008,Kd=12.7nM,7.9,True,True,True
3nu4,1.2,2010,Ki=1.5nM,8.82,True,True,True
1df8,1.51,2000,Kd=0.20nM,9.7,True,True,True
5eqp,2.35,2016,Kd=4uM,5.4,True,True,True
4des,1.75,2012,Kd=1.40uM,5.85,True,True,True
3drg,2.5,2009,Kd=0.1uM,7.0,True,True,True
3nkk,1.12,2010,Kd=20uM,4.7,True,True,True
5mks,1.99,2017,Ki=17uM,4.77,True,True,True
4crf,2.3,2015,Ki=0.5nM,9.3,True,True,True
1xhy,1.85,2005,Ki=662nM,6.18,True,True,True
3k5x,1.4,2010,Ki=390nM,6.41,True,True,True
6ueg,2.0,2019,Kd=19.5uM,4.71,True,True,True
3f8e,2.0,2009,Ki=59nM,7.23,True,True,True
1qbq,2.4,1999,Ki=5nM,8.3,True,True,True
4l2l,1.65,2014,Ki=0.002mM,8.7,True,True,True
4er1,2.0,1991,Ki=0.242uM,6.62,True,True,True
4fp1,1.68,2013,Ki=0.027mM,7.57,True,True,True
4zzz,1.9,2015,Kd=0.087uM,7.06,True,True,True
1c87,2.1,2000,Ki=63uM,4.2,True,True,True
4elg,2.1,2013,Ki=6.9nM,8.16,True,True,True
4cpw,1.7,2014,Ki=31.5nM,7.5,True,True,True
1d3d,2.04,2000,Kd=0.81nM,9.09,True,True,True
2vh0,1.7,2008,Ki=3.1nM,8.51,True,True,True
5n3v,1.12,2017,Kd=45.24uM,4.34,True,True,True
6r9x,1.66,2019,Kd=1.1mM,5.96,True,True,True
4cr5,2.0,2015,Ki=70uM,4.15,True,True,True
5ie1,2.3,2016,Kd=140nM,6.85,True,True,True
1w4q,1.68,2005,Ki=5.5uM,5.26,True,True,True
2ce9,2.12,2006,Kd=0.93uM,6.03,True,True,True
5ot9,2.45,2017,Kd=84.4uM,4.07,True,True,True
3oe4,1.49,2011,Ki=34nM,7.47,True,True,True
6ced,1.7,2018,Kd=1.5uM,5.82,True,True,True
4uye,1.65,2014,Kd=9.54nM,8.02,True,True,True
1c5s,1.36,2000,Ki=1.0uM,6.0,True,True,True
6d5g,1.92,2018,Kd=0.25uM,6.6,True,True,True
5el9,1.1,2016,Ki=23.0nM,7.64,True,True,True
4b74,2.18,2012,Kd=0.022uM,7.66,True,True,True
4agn,1.6,2012,Kd=107uM,3.97,True,True,True
2h4k,2.3,2006,Ki=3.2uM,5.49,True,True,True
1jys,1.9,2002,Ki=300uM,3.52,True,True,True
6r8w,1.4,2019,Kd=1.2uM,5.92,True,True,True
1hk4,2.4,2003,Kd=4.9uM,5.31,True,True,True
3s9e,1.6,2011,Ki=7.43uM,5.13,True,True,True
6mh1,1.6,2019,Kd=1.2uM,5.92,True,True,True
4e5w,1.86,2012,Ki=22nM,7.66,True,True,True
6f28,2.4,2018,Ki=2.15uM,5.67,True,True,True
4k18,2.05,2013,Ki=1.1nM,8.96,True,True,True
1g46,1.84,2000,Kd=1.6nM,8.8,True,True,True
4w9i,2.4,2014,Kd=1.10uM,5.96,True,True,True
6cvf,2.3,2018,Kd=0.45uM,6.35,True,True,True
3u8k,2.47,2011,Ki=2.2nM,8.66,True,True,True
6gl9,1.7,2018,Kd=135nM,6.87,True,True,True
1f5k,1.8,2001,Ki=180uM,3.74,True,True,True
5om7,1.73,2018,Kd=1.8uM,5.74,True,True,True
1b40,2.2,1999,Kd=53nM,7.28,True,True,True
3mhi,1.7,2010,Kd=0.2uM,6.7,True,True,True
5evd,1.8,2016,Ki=10uM,5.0,True,True,True
4h75,2.1,2012,Kd=0.25uM,6.6,True,True,True
4xit,1.86,2015,Ki=54nM,7.27,True,True,True
5l9o,1.84,2016,Kd=4uM,5.4,True,True,True
2q8h,2.0,2007,Kd=1mM,6.0,True,True,True
5i9x,1.43,2016,Kd=30nM,7.52,True,True,True
1ur9,1.8,2004,Ki=1.7uM,5.77,True,True,True
4gue,1.8,2013,Kd=5.8uM,5.24,True,True,True
1cny,2.3,1995,Kd=14nM,7.85,True,True,True
4p6c,1.86,2015,Ki=100uM,4.0,True,True,True
1gno,2.3,1996,Ki=20nM,7.7,True,True,True
6qr9,2.42,2019,Kd=190nM,6.72,True,True,True
1k6v,2.0,2002,Kd=120nM,6.92,True,True,True
3wto,2.25,2015,Kd=0.119uM,6.92,True,True,True
6euw,1.0,2017,Kd=0.017uM,7.77,True,True,True
6o5u,1.4,2019,Kd=42uM,4.38,True,True,True
3vha,1.39,2012,Kd=40nM,7.4,True,True,True
1zhy,1.6,2005,Kd=300nM,6.52,True,True,True
4d8z,2.2,2012,Kd=0.51uM,6.29,True,True,True
4qll,1.85,2015,Ki=0.42mM,6.38,True,True,True
2j7f,2.28,2006,Kd=445nM,6.35,True,True,True
3i60,2.5,2010,Ki=2nM,8.7,True,True,True
4ha5,1.83,2012,Ki=58nM,7.24,True,True,True
6g3v,1.69,2018,Ki=922.4nM,6.04,True,True,True
4llp,1.75,2014,Ki=16uM,4.8,True,True,True
5fls,1.67,2016,Kd=905uM,3.04,True,True,True
1gi7,1.79,2002,Ki=31uM,4.51,True,True,True
1c4u,2.1,2000,Ki=0.043nM,10.37,True,True,True
3b92,2.0,2007,Ki=10nM,8.0,True,True,True
5j8u,1.75,2017,Kd=340nM,6.47,True,True,True
1qji,2.14,2000,Ki=14uM,4.85,True,True,True
6ey8,2.16,2018,Kd=1.55uM,5.81,True,True,True
6d5h,1.8,2018,Kd=0.12uM,6.92,True,True,True
5wex,1.26,2017,Ki=66.3nM,7.18,True,True,True
6t1n,1.95,2019,Kd=3.5uM,5.46,True,True,True
3ckp,2.3,2008,Ki=0.449uM,6.35,True,True,True
4x5p,1.0,2015,Kd=6.2nM,8.21,True,True,True
5j82,2.17,2017,Kd=1000nM,6.0,True,True,True
2bys,2.05,2005,Kd=0.3nM,9.52,True,True,True
2qg0,1.85,2008,Ki=1.9uM,5.72,True,True,True
4mmp,1.57,2014,Kd=19.7nM,7.71,True,True,True
3hu3,2.2,2010,Kd=0.13uM,6.89,True,True,True
4yc0,1.5,2015,Ki=74uM,4.13,True,True,True
3rz1,1.51,2011,Kd=1.8nM,8.74,True,True,True
5cks,2.12,2016,Kd=3.1uM,5.51,True,True,True
3zt2,1.7,2012,Kd=1435uM,2.84,True,True,True
3ldp,2.2,2011,Kd=2.41uM,5.62,True,True,True
6hzb,1.9,2019,Ki=1.05nM,8.98,True,True,True
2yhw,1.64,2012,Kd=2.5uM,5.6,True,True,True
1m7i,2.5,2003,Kd=4.0uM,5.4,True,True,True
3dsz,2.0,2009,Kd=17.1nM,7.77,True,True,True
1tpw,1.9,1995,Ki=0.5mM,6.3,True,True,True
4cwf,2.0,2014,Ki=32.4uM,4.49,True,True,True
6t1j,1.97,2019,Kd=18.1uM,4.74,True,True,True
4gid,2.0,2012,Ki=0.017nM,10.77,True,True,True
4e70,1.61,2013,Kd=5.26uM,5.28,True,True,True
1g36,1.9,2001,Ki=67nM,7.17,True,True,True
2hb1,2.0,2006,Ki=160uM,3.8,True,True,True
1ppl,1.7,1993,Ki=2.8nM,8.55,True,True,True
6nu1,2.25,2019,Kd=31.2uM,4.51,True,True,True
4ayu,1.5,2013,Kd=18.6uM,4.73,True,True,True
6exi,1.92,2018,Kd=9uM,5.05,True,True,True
2nmx,1.55,2007,Kd=2.7uM,5.57,True,True,True
2fx6,1.57,2006,Ki=200uM,3.7,True,True,True
6gnp,2.02,2018,Kd=28.41uM,4.55,True,True,True
5u49,2.22,2017,Kd=0.73uM,6.14,True,True,True
3ag9,2.0,2010,Ki=9nM,8.05,True,True,True
6hsh,1.55,2018,Kd=28.4nM,7.55,True,True,True
4ibk,1.85,2014,Kd=50.4uM,4.3,True,True,True
4ua8,1.54,2014,Kd=550nM,6.26,True,True,True
5zkc,2.3,2018,Kd=6.4nM,8.19,True,True,True
6as8,2.1,2018,Kd=0.089uM,7.05,True,True,True
2nn1,1.65,2007,Kd=1.5uM,5.82,True,True,True
1uou,2.11,2004,Ki=20nM,7.7,True,True,True
6d56,1.68,2018,Kd=0.009uM,8.05,True,True,True
2wm0,1.9,2010,Ki=30uM,4.52,True,True,True
4y2q,2.4,2015,Kd=1200uM,2.92,True,True,True
4g0q,1.8,2012,Kd=3.00mM,5.52,True,True,True
5ia0,1.95,2016,Kd=187nM,6.73,True,True,True
2we3,2.0,2009,Kd=37uM,4.43,True,True,True
5ihh,1.35,2016,Kd=390nM,6.41,True,True,True
3zln,2.29,2013,Kd=3.4nM,8.47,True,True,True
4k55,1.91,2013,Kd=3.06uM,5.51,True,True,True
3t5u,1.75,2012,Ki=0.026uM,7.59,True,True,True
1t32,1.85,2005,Ki=38nM,7.42,True,True,True
5ekm,1.33,2016,Kd=0.48uM,6.32,True,True,True
4aq6,1.98,2013,Kd=15.8uM,4.8,True,True,True
2pyy,2.1,2008,Kd=25uM,4.6,True,True,True
4q4s,1.25,2014,Kd=111.6nM,6.95,True,True,True
1ksn,2.1,2002,Ki=0.4nM,9.4,True,True,True
3bkk,2.17,2008,Ki=0.83uM,6.08,True,True,True
4pum,1.93,2014,Kd=188.1nM,6.73,True,True,True
2yi0,1.6,2012,Kd=7.5nM,8.12,True,True,True
2wyj,2.38,2010,Ki=1nM,9.0,True,True,True
6mdu,1.15,2019,Ki=56uM,4.25,True,True,True
2wb5,2.31,2009,Ki=0.74nM,9.13,True,True,True
4lhv,1.95,2013,Kd=0.1nM,10.0,True,True,True
3kdd,1.8,2010,Kd=3.45nM,8.46,True,True,True
5l8a,1.57,2017,Ki=12.3uM,4.91,True,True,True
5f5z,1.76,2017,Kd=86nM,7.07,True,True,True
2brb,2.1,2005,Ki=13.7uM,4.86,True,True,True
2q88,1.9,2008,Kd=1.6uM,5.8,True,True,True
6ebe,1.88,2018,Ki=0.20uM,6.7,True,True,True
4lyw,1.95,2014,Kd=237nM,6.63,True,True,True
3arx,1.16,2011,Kd=4.7uM,5.33,True,True,True
3p5l,1.5,2011,Ki=40.8nM,7.39,True,True,True
5u8c,1.6,2017,Ki=29.58nM,7.53,True,True,True
3lpl,2.1,2010,Kd=2.39uM,5.62,True,True,True
3e93,2.0,2008,Ki=1.4nM,8.85,True,True,True
5wa8,1.3,2017,Kd=0.587uM,6.23,True,True,True
6dpx,1.9,2018,Ki=1.3uM,5.89,True,True,True
6i64,1.91,2019,Kd=48.7nM,7.31,True,True,True
3pww,1.22,2011,Ki=48nM,7.32,True,True,True
3muz,1.9,2011,Ki=0.35mM,6.46,True,True,True
4cwq,2.0,2014,Ki=0.088uM,7.06,True,True,True
5nxo,1.2,2018,Ki=4.9nM,8.31,True,True,True
4tqn,1.7,2015,Kd=0.77uM,6.11,True,True,True
3ao4,1.95,2011,Kd=8.5mM,5.07,True,True,True
1lgt,1.7,2002,Kd=0.8uM,6.1,True,True,True
4v24,1.8,2014,Ki=4.3nM,8.37,True,True,True
2qbu,2.1,2008,Kd=0.645uM,6.19,True,True,True
5e13,1.34,2015,Ki=57.8uM,4.24,True,True,True
5dus,1.43,2016,Kd=2.95uM,5.53,True,True,True
4b3d,1.59,2013,Kd=2.1mM,5.68,True,True,True
6fuj,2.25,2018,Kd=50uM,4.3,True,True,True
4e0x,2.0,2012,Ki=76nM,7.12,True,True,True
3hit,2.29,2009,Ki=6.4nM,8.19,True,True,True
1z4o,1.9,2005,Ki=30uM,4.52,True,True,True
6i63,2.23,2019,Kd=98.6nM,7.01,True,True,True
3zyu,1.5,2011,Kd=0.1uM,7.0,True,True,True
3mz6,2.0,2010,Ki=63nM,7.2,True,True,True
6h34,1.55,2018,Ki=0.5nM,9.3,True,True,True
1dud,2.3,1996,Ki=15uM,4.82,True,True,True
3b3c,1.46,2007,Ki=105uM,3.98,True,True,True
3jy0,2.4,2009,Ki=5nM,8.3,True,True,True
6ghj,2.26,2018,Kd=6.89mM,5.16,True,True,True
4ih6,2.2,2013,Kd=18uM,4.74,True,True,True
5m77,1.46,2017,Kd=24.7nM,7.61,True,True,True
3p3r,1.25,2011,Kd=56.05nM,7.25,True,True,True
3d91,2.2,2008,Ki=0.7nM,9.15,True,True,True
2c94,1.9,2006,Kd=0.15uM,6.82,True,True,True
5za7,1.7,2018,Ki=1356nM,5.87,True,True,True
2qbp,2.5,2008,Ki=0.004uM,8.4,True,True,True
3coz,2.0,2008,Kd=2.7uM,5.57,True,True,True
5ovv,1.4,2018,Kd=33uM,4.48,True,True,True
2r58,2.0,2007,Kd=10mM,5.0,True,True,True
1nli,1.93,2003,Kd=260uM,3.59,True,True,True
4fsl,2.5,2012,Ki=20nM,7.7,True,True,True
3bzf,2.5,2008,Kd=30uM,4.52,True,True,True
5mrb,2.2,2017,Kd=471nM,6.33,True,True,True
5e3a,2.05,2016,Kd=3.6uM,5.44,True,True,True
6e22,1.6,2019,Kd=1.3nM,8.89,True,True,True
3oyq,1.47,2011,Ki=10.3nM,7.99,True,True,True
3ivx,1.73,2009,Kd=1.8uM,5.74,True,True,True
2i4z,2.25,2007,Kd=1978nM,5.7,True,True,True
1ohr,2.1,1998,Ki=2nM,8.7,True,True,True
4rd3,1.69,2015,Kd=0.34uM,6.47,True,True,True
3b27,1.5,2011,Kd=6.9uM,5.16,True,True,True
1u1w,1.35,2004,Kd=1.4uM,5.85,True,True,True
456c,2.4,1999,Ki=0.17nM,9.77,True,True,True
4epy,1.8,2012,Kd=340uM,3.47,True,True,True
1ii5,1.6,2001,Kd=240nM,6.62,True,True,True
4hbm,1.9,2012,Kd=12.0nM,7.92,True,True,True
1sh9,2.5,2004,Ki=932nM,6.03,True,True,True
3cyw,1.4,2008,Ki=17nM,7.77,True,True,True
5l9g,1.75,2016,Kd=19.8nM,7.7,True,True,True
2zdm,1.93,2008,Kd=386nM,6.41,True,True,True
6pg7,2.45,2019,Kd=22uM,4.66,True,True,True
3pwd,2.2,2011,Ki=0.22uM,6.66,True,True,True
4lps,2.0,2013,Kd=1.8uM,5.74,True,True,True
1ogg,1.97,2004,Ki=6.4uM,5.19,True,True,True
6ios,2.35,2019,Kd=79.4uM,4.1,True,True,True
4yzu,1.41,2015,Ki=9uM,5.05,True,True,True
1xka,2.3,1999,Ki=131nM,6.88,True,True,True
6i8t,2.1,2019,Kd=1.76uM,5.75,True,True,True
2a8g,1.99,2006,Kd=205uM,3.69,True,True,True
2e94,2.18,2007,Ki=0.01uM,8.0,True,True,True
4j21,1.93,2013,Kd=39nM,7.41,True,True,True
2jdu,1.5,2007,Kd=0.19uM,6.72,True,True,True
6ibk,1.99,2019,Ki=509uM,3.29,True,True,True
2zdk,1.67,2008,Kd=428nM,6.37,True,True,True
4i9u,2.5,2013,Kd=137uM,3.86,True,True,True
1kdk,1.7,2002,Kd=0.9nM,9.05,True,True,True
4ucc,2.05,2015,Kd=48uM,4.32,True,True,True
2xbx,1.85,2010,Ki=15nM,7.82,True,True,True
4mnp,2.5,2014,Kd=45.5nM,7.34,True,True,True
3f34,1.68,2009,Kd=0.69mM,6.16,True,True,True
2hu6,1.32,2006,Kd=154uM,3.81,True,True,True
6h2t,1.67,2018,Kd=15.2uM,4.82,True,True,True
5b5g,1.5,2017,Kd=5.6uM,5.25,True,True,True
4lzs,2.2,2014,Kd=16uM,4.8,True,True,True
1tkb,2.3,1994,Ki=10nM,8.0,True,True,True
2f9k,2.06,2006,Ki=85.9nM,7.07,True,True,True
3qxt,1.7,2011,Kd=6uM,5.22,True,True,True
4b3c,1.9,2013,Kd=2.1mM,5.68,True,True,True
4aj4,1.9,2012,Kd=130uM,3.89,True,True,True
4det,2.05,2012,Kd=2.10uM,5.68,True,True,True
4np2,1.75,2014,Kd=5.5mM,5.26,True,True,True
6ic2,1.15,2019,Ki=917.4nM,6.04,True,True,True
4gih,2.0,2013,Ki=0.0048uM,8.32,True,True,True
1rp7,2.09,2004,Ki=0.003uM,8.52,True,True,True
4wk1,1.98,2014,Kd=1.3uM,5.89,True,True,True
4q99,1.5,2015,Ki=0.52uM,6.28,True,True,True
1ghy,1.85,2002,Ki=0.008uM,8.1,True,True,True
4kif,2.5,2014,Kd=14.6uM,4.84,True,True,True
1g48,1.86,2000,Kd=3.9nM,8.41,True,True,True
5exl,2.3,2016,Ki=3.7nM,8.43,True,True,True
4iue,2.38,2013,Kd=0.28uM,6.55,True,True,True
3ekr,2.0,2008,Ki=0.03uM,7.52,True,True,True
6poi,1.77,2019,Kd=326uM,3.49,True,True,True
3el1,1.7,2009,Kd=0.23nM,9.64,True,True,True
3p8p,2.5,2010,Kd=28uM,4.55,True,True,True
2r23,1.65,2008,Kd=190uM,3.72,True,True,True
4cfl,1.32,2014,Kd=1.33uM,5.88,True,True,True
2std,2.1,1999,Ki=0.14nM,9.85,True,True,True
3re4,2.0,2012,Kd=40nM,7.4,True,True,True
6czb,2.4,2018,Kd=47uM,4.33,True,True,True
4r3w,1.91,2014,Ki=1.0mM,6.0,True,True,True
1elb,2.1,1994,Ki=70nM,7.15,True,True,True
4iwz,1.6,2013,Ki=51nM,7.29,True,True,True
3b1m,1.6,2011,Ki=3.3nM,8.48,True,True,True
2za5,2.3,2008,Ki=3.7nM,8.43,True,True,True
4tu4,1.73,2014,Kd=175uM,3.76,True,True,True
6np2,1.2,2019,Kd=0.16uM,6.8,True,True,True
4dld,2.0,2012,Ki=1.5uM,5.82,True,True,True
4m0r,1.96,2014,Ki=6.2uM,5.21,True,True,True
1ezq,2.2,2000,Ki=0.9nM,9.05,True,True,True
4e1k,2.0,2013,Kd=0.5uM,6.3,True,True,True
1alw,2.03,1998,Ki=0.3uM,6.52,True,True,True
4cd5,1.1,2014,Ki=194nM,6.71,True,True,True
4hdp,1.22,2013,Ki=30.9nM,7.51,True,True,True
1ql9,2.3,2000,Ki=4.45uM,5.35,True,True,True
5lny,1.88,2017,Kd=42nM,7.38,True,True,True
4fzj,1.63,2013,Kd=0.7mM,6.15,True,True,True
3fv2,1.5,2010,Ki=7.7nM,8.11,True,True,True
3qps,2.35,2011,Kd=2.5uM,5.6,True,True,True
5mek,1.74,2017,Kd=4.2uM,5.38,True,True,True
4csd,1.35,2014,Kd=1.23uM,5.91,True,True,True
2ha2,2.05,2006,Kd=22uM,4.66,True,True,True
4zba,1.5,2015,Kd=3.09uM,5.51,True,True,True
5dfp,2.2,2016,Ki=22nM,7.66,True,True,True
1ciz,1.64,1999,Ki=36nM,7.44,True,True,True
1bhf,1.8,1998,Kd=42uM,4.38,True,True,True
6rfw,2.18,2019,Ki=316nM,6.5,True,True,True
6gdy,2.04,2019,Kd=3.5uM,5.46,True,True,True
1lee,1.9,2002,Ki=18nM,7.74,True,True,True
6eeb,1.96,2019,Kd=5uM,5.3,True,True,True
5u0g,1.54,2017,Kd=26.2uM,4.58,True,True,True
1f0s,2.1,2000,Ki=18nM,7.74,True,True,True
4qsv,1.9,2014,Kd=10mM,5.0,True,True,True
4ase,1.83,2012,Ki=0.01nM,11.0,True,True,True
6f9v,1.69,2018,Ki=171.9nM,6.76,True,True,True
6gji,1.6,2018,Kd=135uM,3.87,True,True,True
6bm5,1.5,2018,Kd=1.43uM,5.84,True,True,True
4mdn,1.91,2013,Ki=0.6uM,6.22,True,True,True
1gnn,2.3,1996,Ki=2100nM,5.68,True,True,True
1ebw,1.81,2002,Ki=0.90nM,9.05,True,True,True
1izh,1.9,2002,Ki=0.02uM,7.7,True,True,True
1ro6,2.0,2004,Ki=350nM,6.46,True,True,True
1aj7,2.1,1997,Kd=135uM,3.87,True,True,True
1qf0,2.2,1999,Ki=42nM,7.38,True,True,True
5edd,1.97,2016,Kd=5.7uM,5.24,True,True,True
4zzx,1.65,2015,Kd=0.125uM,6.9,True,True,True
2jdm,1.7,2007,Kd=3.96uM,5.4,True,True,True
6ajr,1.34,2019,Kd=48.5uM,4.31,True,True,True
4h42,2.01,2013,Ki=341uM,3.47,True,True,True
1aid,2.2,1997,Ki=15uM,4.82,True,True,True
1q8t,2.0,2003,Kd=17.5uM,4.76,True,True,True
6bs3,2.3,2019,Kd=1.5uM,5.82,True,True,True
4gny,1.64,2013,Kd=60uM,4.22,True,True,True
6dgr,2.15,2019,Kd=12.3uM,4.91,True,True,True
6msy,2.0,2018,Kd=0.1uM,7.0,True,True,True
2gl0,2.25,2006,Kd=15uM,4.82,True,True,True
5o4f,2.1,2017,Ki=208nM,6.68,True,True,True
4b6s,1.9,2012,Ki=970nM,6.01,True,True,True
5vi6,1.24,2017,Kd=3nM,8.52,True,True,True
5e1s,2.26,2015,Kd=12nM,7.92,True,True,True
5nee,1.7,2017,Ki=0.02nM,10.7,True,True,True
5tcj,2.4,2017,Kd=42nM,7.38,True,True,True
6g2r,2.1,2019,Kd=0.35nM,9.46,True,True,True
1w96,1.8,2005,Kd=3.9nM,8.41,True,True,True
6hni,1.35,2019,Kd=94uM,4.03,True,True,True
4g0y,1.65,2012,Kd=4.99mM,5.3,True,True,True
5fdc,1.75,2016,Ki=34.8nM,7.46,True,True,True
3pwk,1.5,2012,Ki=0.45mM,6.35,True,True,True
4rhx,2.03,2015,Ki=1.6uM,5.8,True,True,True
1b58,1.8,1999,Kd=260nM,6.59,True,True,True
4aje,2.35,2012,Kd=210uM,3.68,True,True,True
2xab,1.9,2010,Kd=0.54nM,9.27,True,True,True
6rnt,1.8,1993,Kd=4.3mM,5.37,True,True,True
5irr,2.04,2017,Kd=5.4uM,5.27,True,True,True
3lpk,1.93,2010,Ki=0.8nM,9.1,True,True,True
6i17,1.56,2019,Kd=0.25uM,6.6,True,True,True
4hge,2.3,2012,Ki=11.9nM,7.92,True,True,True
1avn,2.0,1997,Kd=0.125mM,6.9,True,True,True
4ipi,1.75,2013,Kd=4.8uM,5.32,True,True,True
5o9p,1.75,2018,Kd=8.06uM,5.09,True,True,True
4lhm,1.52,2014,Ki=0.41mM,6.39,True,True,True
1e4h,1.8,2000,Kd=3.9nM,8.41,True,True,True
1m0o,2.4,2002,Ki=4.9mM,5.31,True,True,True
5o87,2.2,2018,Kd=245nM,6.61,True,True,True
4lbu,1.17,2014,Kd=276nM,6.56,True,True,True
1fzj,1.9,2001,Kd=8nM,8.1,True,True,True
3own,2.0,2010,Ki=34nM,7.47,True,True,True
5htl,1.37,2016,Kd=0.5uM,6.3,True,True,True
3b3w,1.75,2007,Ki=65uM,4.19,True,True,True
6odz,1.3,2019,Ki=0.7nM,9.15,True,True,True
1px4,1.6,2004,Ki=0.59mM,6.23,True,True,True
5ia3,1.79,2016,Kd=46nM,7.34,True,True,True
5j6l,1.75,2017,Kd=13nM,7.89,True,True,True
6d1g,1.15,2019,Ki=34.2uM,4.47,True,True,True
3d78,1.6,2009,Kd=23nM,7.64,True,True,True
2idw,1.1,2006,Ki=1.3nM,8.89,True,True,True
4pzv,1.7,2014,Kd=2.0uM,5.7,True,True,True
5cc2,2.5,2015,Kd=80uM,4.1,True,True,True
3sxf,2.04,2012,Ki=2.5nM,8.6,True,True,True
5t8o,2.41,2017,Ki=0.31uM,6.51,True,True,True
2vh6,1.95,2008,Ki=0.2nM,9.7,True,True,True
3fv1,1.5,2010,Ki=0.5nM,9.3,True,True,True
6gf9,2.1,2018,Kd=0.411uM,6.39,True,True,True
3v2q,2.2,2013,Kd=0.51uM,6.29,True,True,True
1h1s,2.0,2002,Ki=6nM,8.22,True,True,True
5d21,1.9,2015,Kd=4.2nM,8.38,True,True,True
6dl2,1.47,2019,Ki=33nM,7.48,True,True,True
4uc5,2.19,2015,Kd=3.3uM,5.48,True,True,True
5ufs,2.12,2017,Ki=3.2nM,8.49,True,True,True
2gz2,2.1,2006,Kd=6.0uM,5.22,True,True,True
3gkz,1.9,2009,Kd=10nM,8.0,True,True,True
4r5t,1.98,2014,Ki=0.8uM,6.1,True,True,True
5uv2,2.2,2017,Ki=39.5uM,4.4,True,True,True
2vvv,1.73,2009,Ki=6nM,8.22,True,True,True
5os4,1.88,2017,Kd=1665uM,2.78,True,True,True
4m12,2.15,2014,Kd=0.9uM,6.05,True,True,True
1bq4,2.5,1998,Ki=6uM,5.22,True,True,True
6jan,1.77,2019,Kd=1.61uM,5.79,True,True,True
3hub,2.25,2010,Kd=8.2nM,8.09,True,True,True
2qi6,1.85,2008,Ki=0.027nM,10.57,True,True,True
3pcf,2.15,1998,Ki=0.9uM,6.05,True,True,True
4k4j,2.0,2013,Kd=0.752uM,6.12,True,True,True
4b34,1.55,2013,Kd=0.73mM,6.14,True,True,True
1c5t,1.37,2000,Ki=80uM,4.1,True,True,True
6mub,2.5,2018,Kd=0.1uM,7.0,True,True,True
